url,text
http://www.bbc.co.uk/schools/0/ww1/25401267,BBC Schools - Communicating with home
http://www.bbc.co.uk/schools/0/ww1/25237886,BBC Schools - Cars
http://www.bbc.co.uk/schools/0/ww1/25449510,BBC Schools - Introduction
http://www.bbc.co.uk/schools/0/ww1/25371689,BBC Schools - Battle of Jutland - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25237880,BBC Schools - Farming
http://www.bbc.co.uk/schools/0/ww1/25451196,BBC Schools - Introduction
http://www.bbc.co.uk/schools/0/ww1/25235371,BBC Schools - Rationing
http://www.bbc.co.uk/schools/0/ww1/25401273,BBC Schools - Transporters
http://www.bbc.co.uk/schools/0/ww1/26562483,BBC Schools - Industry: Factories
http://www.bbc.co.uk/schools/0/ww1/25332968,BBC Schools - Posters
http://www.bbc.co.uk/schools/0/ww1/25232796,BBC Schools - Post
http://www.bbc.co.uk/schools/0/ww1/25356043,BBC Schools - Jack's childhood
http://www.bbc.co.uk/schools/0/ww1/26189776,BBC Schools - Remembering Caroline - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25415721,BBC Schools - Entertainment
http://www.bbc.co.uk/schools/0/ww1/25626530,BBC Schools - Life in the trenches
http://www.bbc.co.uk/schools/0/ww1/25243103,BBC Schools - Before the war
http://www.bbc.co.uk/schools/0/ww1/26294863,BBC Schools - Changing times
http://www.bbc.co.uk/schools/0/ww1/25183931,BBC Schools - Toys and games
http://www.bbc.co.uk/schools/0/ww1/26280177,BBC Schools - The Navy
http://www.bbc.co.uk/schools/0/ww1/25401266,BBC Schools - The soldiers
http://www.bbc.co.uk/schools/0/ww1/26370568,BBC Schools - Teachers' notes: Sir Douglas Haig - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25434654,BBC Schools - Teachers' notes: Air raids
http://www.bbc.co.uk/schools/0/ww1/25401265,BBC Schools - A typical trench
http://www.bbc.co.uk/schools/0/ww1/26434511,BBC Schools - Coast - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25245898,BBC Schools - School dinners
http://www.bbc.co.uk/schools/0/ww1/25593763,BBC Schools - The Women's Land Army
http://www.bbc.co.uk/schools/0/ww1/25365444,BBC Schools - Britain during war
http://www.bbc.co.uk/schools/0/ww1/25307608,BBC Schools - Same but different
http://www.bbc.co.uk/schools/0/ww1/25407953,BBC Schools - Before the war - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25322712,BBC Schools - Women on the home front
http://www.bbc.co.uk/schools/0/ww1/25652727,BBC Schools - Teachers' notes: Men's roles on the home front
http://www.bbc.co.uk/schools/0/ww1/25454560,BBC Schools - War cemeteries and memorials
http://www.bbc.co.uk/schools/0/ww1/25232794,BBC Schools - Communication
http://www.bbc.co.uk/schools/0/ww1/25365441,BBC Schools - Introductions
http://www.bbc.co.uk/schools/0/ww1/26386415,BBC Schools - Teachers' notes: Women's roles on the home front
http://www.bbc.co.uk/schools/0/ww1/25642933,BBC Schools - Audio clips
http://www.bbc.co.uk/schools/0/ww1/25432063,BBC Schools - Teachers' notes: What clothes did people wear?
http://www.bbc.co.uk/schools/0/ww1/25401269,BBC Schools - Weapons
http://www.bbc.co.uk/schools/0/ww1/25453996,BBC Schools - Teachers' Notes
http://www.bbc.co.uk/schools/0/ww1/25356306,BBC Schools - Propaganda
http://www.bbc.co.uk/schools/0/ww1/25403975,BBC Schools - Who was Walter?
http://www.bbc.co.uk/schools/0/ww1/25589488,BBC Schools - Teachers' notes: Sergeant Stubby
http://www.bbc.co.uk/schools/0/ww1/25224334,BBC Schools - Lessons
http://www.bbc.co.uk/schools/0/ww1/25224333,BBC Schools - Equipment - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25464257,BBC Schools - This page is no longer available
http://www.bbc.co.uk/schools/0/ww1/25464257,BBC Schools - This page is no longer available
http://www.bbc.co.uk/schools/0/ww1/25415720,BBC Schools - Food
http://www.bbc.co.uk/schools/0/ww1/25237884,BBC Schools - Trams and trains
http://www.bbc.co.uk/schools/0/ww1/25405401,BBC Schools - Who was Stubby?
http://www.bbc.co.uk/schools/0/ww1/25405398,BBC Schools - Nursing and the war - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25307613,BBC Schools - Doing your bit
http://www.bbc.co.uk/schools/0/ww1/25432117,BBC Schools - This page is no longer available
http://www.bbc.co.uk/schools/0/ww1/25403979,BBC Schools - Walter the footballer - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25407952,BBC Schools - Who was Kitchener?
http://www.bbc.co.uk/schools/0/ww1/25307611,BBC Schools - Weekends and holidays
http://www.bbc.co.uk/schools/0/ww1/25415719,BBC Schools - Rich and poor
http://www.bbc.co.uk/schools/0/ww1/25224335,BBC Schools - Teachers and children
http://www.bbc.co.uk/schools/0/ww1/26345062,BBC Schools - War zones - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25232795,BBC Schools - Newspapers - BBC.com
http://www.bbc.co.uk/schools/0/ww1/26189774,BBC Schools - Work and the war
http://www.bbc.co.uk/schools/0/ww1/25403863,BBC Schools - Pests
http://www.bbc.co.uk/schools/0/ww1/25407955,BBC Schools - His death
http://www.bbc.co.uk/schools/0/ww1/25405394,BBC Schools - Remembrance and poppies
http://www.bbc.co.uk/schools/0/ww1/26280176,BBC Schools - The Army
http://www.bbc.co.uk/schools/0/ww1/25449511,BBC Schools - Assembly
http://www.bbc.co.uk/schools/0/ww1/25582806,BBC Schools - Teachers' notes: End of the war and remembrance
http://www.bbc.co.uk/schools/0/ww1/25434650,BBC Schools - Teachers' notes: Transport
http://www.bbc.co.uk/schools/0/ww1/25826265,BBC Schools - WW1 Secondary
http://www.bbc.co.uk/schools/0/ww1/25621757,BBC Schools - Image galleries - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25407951,BBC Schools - Death and legacy
http://www.bbc.co.uk/schools/0/ww1/25401270,BBC Schools - War machines
http://www.bbc.co.uk/schools/0/ww1/25579534,BBC Schools - Peace video (secondary) - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25451198,BBC Schools - Teachers' Notes
http://www.bbc.co.uk/schools/0/ww1/25405396,BBC Schools - Poetry - BBC.com
http://www.bbc.co.uk/schools/0/ww1/26232916,BBC Schools - The young soldier
http://www.bbc.co.uk/schools/0/ww1/25403866,BBC Schools - Treating soldiers - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25449512,BBC Schools - Teachers' Notes
http://www.bbc.co.uk/schools/0/ww1/25436931,BBC Schools - Teachers' notes: How was the day structured?
http://www.bbc.co.uk/schools/0/ww1/25453374,BBC Schools - Teachers' Notes - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25449507,BBC Schools - Introduction
http://www.bbc.co.uk/schools/0/ww1/25407947,BBC Schools - After the war
http://www.bbc.co.uk/schools/0/ww1/25237881,BBC Schools - Changing times - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25453366,BBC Schools - Assembly
http://www.bbc.co.uk/schools/0/ww1/25213480,BBC Schools - Music at home
http://www.bbc.co.uk/schools/0/ww1/25751024,BBC Schools - Teachers' notes: Walter Tull - BBC.com
http://www.bbc.co.uk/schools/0/ww1/26293982,BBC Schools - Defence - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25269805,BBC Schools - Primary and Secondary Assembly Packs
http://www.bbc.co.uk/schools/0/ww1/25581772,BBC Schools - Teachers' notes: Animals during the war
http://www.bbc.co.uk/schools/0/ww1/25453994,BBC Schools - Introduction
http://www.bbc.co.uk/schools/0/ww1/25453373,BBC Schools - Assembly
http://www.bbc.co.uk/schools/0/ww1/26374718,BBC Schools - Voluntary Aid Detachment Nurses
http://www.bbc.co.uk/schools/0/ww1/25308203,BBC Schools - Shops
http://www.bbc.co.uk/schools/0/ww1/25463539,BBC Schools - Commemoration video
http://www.bbc.co.uk/schools/0/ww1/25453995,BBC Schools - Assembly - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25401268,BBC Schools - 1914 Christmas Truce
http://www.bbc.co.uk/schools/0/ww1/25582809,BBC Schools - Teachers' notes: Wilfred Owen
http://www.bbc.co.uk/schools/0/ww1/25268184,BBC Schools - Men's clothes
http://www.bbc.co.uk/schools/0/ww1/25407950,BBC Schools - His poetry
