url,text
http://www.bbc.co.uk/arts/0/23337281,BBC Arts & Culture - Rankin: Alive in the face of death
http://www.bbc.co.uk/arts/0/22042161,BBC Arts & Culture - New Generation Thinkers: Matthew Smith
http://www.bbc.co.uk/arts/0/22915775,The inside story of Londonderry's love affair with music - BBC.com
http://www.bbc.co.uk/arts/0/22704939,Cecil Beaton's Coronation Day photograph recreated - BBC
http://www.bbc.co.uk/arts/poetry/outloud/,BBC - Arts - Poetry
http://www.bbc.co.uk/arts/0/25024591,"BBC Arts & Culture - Primal Scream: It's Alright, It's OK on The ..."
http://www.bbc.co.uk/arts/0/26825824,BBC Arts & Culture - New Generation Thinkers: Alice Hall
http://www.bbc.co.uk/arts/0/21387738,BBC Arts & Culture - The Prehistoric Cave Art of Altamira
http://www.bbc.co.uk/arts/0/24672968,Hendrix unseen - BBC.com
http://www.bbc.co.uk/arts/0/26819761,BBC Arts & Culture - New Generation Thinkers: Sarah Dillon
http://www.bbc.co.uk/arts/0/26795155,BBC Arts & Culture - New Generation Thinkers: Fern Riddell
http://www.bbc.co.uk/arts/0/23419798,Robert Weide on making Woody Allen: A Documentary - BBC.com
http://www.bbc.co.uk/arts/0/26795237,BBC Arts & Culture - New Generation Thinkers: Sarah Peverley
http://www.bbc.co.uk/arts/0/24465711,A canvas on every corner - Northern Ireland's murals - BBC.com
http://www.bbc.co.uk/arts/0/26795162,BBC Arts & Culture - New Generation Thinkers: John Gallagher
http://www.bbc.co.uk/arts/0/25324493,BBC Arts & Culture - Sci-fi author Brian Aldiss on Doris Lessing
http://www.bbc.co.uk/arts/0/25024590,Machiavelli and Game of Thrones - BBC.com
http://www.bbc.co.uk/arts/0/24820851,Steve Coogan's Spitting Image voices - BBC
http://www.bbc.co.uk/arts/0/26859696,Ben Watt and Bernard Butler perform on The Review Show - BBC.com
http://www.bbc.co.uk/arts/0/26275554,BBC Arts & Culture - Chvrches up close
http://www.bbc.co.uk/arts/0/26275553,BBC Arts & Culture - Chvrches perform on The Review Show
http://www.bbc.co.uk/arts/bigread/resources/,BBC - The Big Read - BBC.com
http://www.bbc.co.uk/arts/0/24231692,BBC Arts & Culture - Zaha Hadid's Serpentine Sackler Gallery
http://www.bbc.co.uk/arts/bigread/vote/,BBC - The Big Read - BBC.com
http://www.bbc.co.uk/arts/0/26822547,BBC Arts & Culture - New Generation Thinkers: Christopher Harding
http://www.bbc.co.uk/arts/0/26820081,BBC Arts & Culture - New Generation Thinkers: Jules Evans
http://www.bbc.co.uk/arts/0/23734187,On stage with the ghost of Richard Burton's Hamlet - BBC.com
http://www.bbc.co.uk/arts/0/26795218,New Generation Thinkers: Eleanor Rosamund Barraclough - BBC.com
http://www.bbc.co.uk/arts/poetry/inplace/,BBC - Arts - Poetry
http://www.bbc.co.uk/arts/yourpaintings/feedback,Your Paintings - Feedback - BBC.com
